1,Time,Displacement,Force
"","118.4400","19.7383","1.2212"
"","118.4600","19.7417","1.2214"
"","118.4800","19.7451","1.2217"
"","118.5000","19.7482","1.2220"
"","118.5200","19.7516","1.2218"
"","118.5400","19.7551","1.2219"
"","118.5600","19.7584","1.2223"
"","118.5800","19.7616","1.2222"
"","118.6000","19.7651","1.2221"
"","118.6200","19.7685","1.2225"
"","118.6400","19.7717","1.2227"
"","118.6600","19.7751","1.2225"
"","118.6800","19.7785","1.2226"
"","118.7000","19.7818","1.2227"
"","118.7200","19.7849","1.2226"
"","118.7400","19.7884","1.2229"
"","118.7600","19.7917","1.2229"
"","118.7800","19.7949","1.2232"
"","118.8000","19.7983","1.2231"
"","118.8200","19.8018","1.2232"
"","118.8400","19.8051","1.2236"
"","118.8600","19.8083","1.2236"
"","118.8800","19.8117","1.2233"
"","118.9000","19.8151","1.2233"
"","118.9200","19.8183","1.2233"
"","118.9400","19.8216","1.2233"
"","118.9600","19.8251","1.2240"
"","118.9800","19.8284","1.2243"
"","119.0000","19.8316","1.2238"
"","119.0200","19.8350","1.2239"
"","119.0400","19.8384","1.2243"
"","119.0600","19.8417","1.2244"
"","119.0800","19.8449","1.2243"
"","119.1000","19.8483","1.2243"
"","119.1200","19.8518","1.2246"
"","119.1400","19.8549","1.2245"
"","119.1600","19.8583","1.2244"
"","119.1800","19.8617","1.2247"
"","119.2000","19.8651","1.2248"
"","119.2200","19.8683","1.2244"
"","119.2400","19.8716","1.2243"
"","119.2600","19.8751","1.2246"
"","119.2800","19.8783","1.2251"
"","119.3000","19.8816","1.2248"
"","119.3200","19.8850","1.2248"
"","119.3400","19.8884","1.2250"
"","119.3600","19.8916","1.2247"
"","119.3800","19.8949","1.2249"
"","119.4000","19.8984","1.2249"
"","119.4200","19.9017","1.2253"
"","119.4400","19.9050","1.2255"
"","119.4600","19.9084","1.2257"
"","119.4800","19.9118","1.2255"
"","119.5000","19.9149","1.2254"
"","119.5200","19.9183","1.2254"
"","119.5400","19.9218","1.2257"
"","119.5600","19.9250","1.2259"
"","119.5800","19.9283","1.2260"
"","119.6000","19.9317","1.2264"
"","119.6200","19.9351","1.2263"
"","119.6400","19.9383","1.2259"
"","119.6600","19.9416","1.2259"
"","119.6800","19.9451","1.2262"
"","119.7000","19.9484","1.2262"
"","119.7200","19.9516","1.2258"
"","119.7400","19.9550","1.2259"
"","119.7600","19.9584","1.2262"
"","119.7800","19.9617","1.2265"
"","119.8000","19.9650","1.2268"
"","119.8200","19.9684","1.2267"
"","119.8400","19.9718","1.2267"
"","119.8600","19.9749","1.2269"
"","119.8800","19.9783","1.2273"
"","119.9000","19.9818","1.2271"
"","119.9200","19.9849","1.2268"
"","119.9400","19.9883","1.2268"
"","119.9600","19.9918","1.2265"
"","119.9800","19.9951","1.2273"
"","120.0000","19.9983","1.2274"
"","120.0200","20.0017","1.2272"
"","120.0400","20.0051","1.2274"
"","120.0600","20.0083","1.2276"
"","120.0800","20.0116","1.2276"
"","120.1000","20.0150","1.2276"
"","120.1200","20.0184","1.2276"
"","120.1400","20.0216","1.2273"
"","120.1600","20.0250","1.2271"
"","120.1800","20.0284","1.2277"
"","120.2000","20.0317","1.2281"
"","120.2200","20.0349","1.2281"
"","120.2400","20.0383","1.2283"
"","120.2600","20.0417","1.2281"
"","120.2800","20.0449","1.2284"
"","120.3000","20.0483","1.2282"
"","120.3200","20.0518","1.2284"
"","120.3400","20.0551","1.2287"
"","120.3600","20.0583","1.2287"
"","120.3800","20.0617","1.2286"
"","120.4000","20.0651","1.2292"
"","120.4200","20.0683","1.2291"
"","120.4400","20.0716","1.2289"
"","120.4600","20.0750","1.2286"
"","120.4800","20.0784","1.2291"
"","120.5000","20.0816","1.2294"
"","120.5200","20.0851","1.2293"
"","120.5400","20.0884","1.2295"
"","120.5600","20.0917","1.2293"
"","120.5800","20.0950","1.2292"
"","120.6000","20.0984","1.2294"
"","120.6200","20.1018","1.2300"
"","120.6400","20.1049","1.2300"
"","120.6600","20.1083","1.2291"
"","120.6800","20.1117","1.2289"
"","120.7000","20.1150","1.2294"
"","120.7200","20.1183","1.2295"
"","120.7400","20.1216","1.2298"
"","120.7600","20.1251","1.2302"
"","120.7800","20.1283","1.2304"
"","120.8000","20.1316","1.2301"
"","120.8200","20.1350","1.2305"
"","120.8400","20.1384","1.2304"
"","120.8600","20.1416","1.2299"
"","120.8800","20.1450","1.2299"
"","120.9000","20.1484","1.2306"
"","120.9200","20.1516","1.2308"
"","120.9400","20.1549","1.2304"
"","120.9600","20.1583","1.2302"
"","120.9800","20.1617","1.2306"
"","121.0000","20.1649","1.2312"
"","121.0200","20.1683","1.2309"
"","121.0400","20.1717","1.2310"
"","121.0600","20.1750","1.2314"
"","121.0800","20.1783","1.2316"
"","121.1000","20.1817","1.2312"
"","121.1200","20.1851","1.2312"
"","121.1400","20.1883","1.2315"
"","121.1600","20.1917","1.2317"
"","121.1800","20.1951","1.2318"
"","121.2000","20.1984","1.2316"
"","121.2200","20.2016","1.2317"
"","121.2400","20.2050","1.2320"
"","121.2600","20.2084","1.2320"
"","121.2800","20.2117","1.2321"
"","121.3000","20.2150","1.2322"
"","121.3200","20.2184","1.2322"
"","121.3400","20.2218","1.2318"
"","121.3600","20.2249","1.2312"
"","121.3800","20.2283","1.2314"
"","121.4000","20.2318","1.2321"
"","121.4200","20.2349","1.2325"
"","121.4400","20.2383","1.2326"
"","121.4600","20.2417","1.2329"
"","121.4800","20.2451","1.2329"
"","121.5000","20.2483","1.2324"
"","121.5200","20.2517","1.2319"
"","121.5400","20.2551","1.2325"
"","121.5600","20.2583","1.2331"
"","121.5800","20.2616","1.2332"
"","121.6000","20.2651","1.2333"
"","121.6200","20.2684","1.2333"
"","121.6400","20.2716","1.2332"
"","121.6600","20.2750","1.2327"
"","121.6800","20.2784","1.2332"
"","121.7000","20.2817","1.2335"
"","121.7200","20.2849","1.2336"
"","121.7400","20.2883","1.2333"
"","121.7600","20.2918","1.2331"
"","121.7800","20.2949","1.2331"
"","121.8000","20.2983","1.2331"
"","121.8200","20.3017","1.2334"
"","121.8400","20.3051","1.2340"
"","121.8600","20.3083","1.2337"
"","121.8800","20.3117","1.2336"
"","121.9000","20.3151","1.2340"
"","121.9200","20.3183","1.2340"
"","121.9400","20.3216","1.2337"
"","121.9600","20.3250","1.2339"
"","121.9800","20.3284","1.2342"
"","122.0000","20.3316","1.2346"
"","122.0200","20.3350","1.2342"
"","122.0400","20.3384","1.2344"
"","122.0600","20.3417","1.2342"
"","122.0800","20.3449","1.2342"
"","122.1000","20.3483","1.2343"
"","122.1200","20.3517","1.2345"
"","122.1400","20.3549","1.2348"
"","122.1600","20.3583","1.2349"
"","122.1800","20.3618","1.2349"
"","122.2000","20.3651","1.2351"
"","122.2200","20.3682","1.2352"
"","122.2400","20.3716","1.2352"
"","122.2600","20.3751","1.2352"
"","122.2800","20.3783","1.2353"
"","122.3000","20.3816","1.2352"
"","122.3200","20.3850","1.2358"
"","122.3400","20.3884","1.2360"
"","122.3600","20.3916","1.2359"
"","122.3800","20.3950","1.2361"
"","122.4000","20.3984","1.2359"
"","122.4200","20.4017","1.2356"
"","122.4400","20.4050","1.2354"
"","122.4600","20.4084","1.2352"
"","122.4800","20.4118","1.2355"
"","122.5000","20.4149","1.2357"
"","122.5200","20.4183","1.2357"
"","122.5400","20.4217","1.2364"
"","122.5600","20.4249","1.2368"
"","122.5800","20.4283","1.2365"
"","122.6000","20.4316","1.2363"
"","122.6200","20.4351","1.2363"
"","122.6400","20.4382","1.2364"
"","122.6600","20.4416","1.2364"
"","122.6800","20.4451","1.2371"
"","122.7000","20.4484","1.2374"
"","122.7200","20.4516","1.2370"
"","122.7400","20.4551","1.2371"
"","122.7600","20.4584","1.2378"
"","122.7800","20.4616","1.2379"
"","122.8000","20.4650","1.2372"
"","122.8200","20.4684","1.2373"
"","122.8400","20.4718","1.2374"
"","122.8600","20.4749","1.2375"
"","122.8800","20.4783","1.2373"
"","122.9000","20.4817","1.2377"
"","122.9200","20.4849","1.2379"
"","122.9400","20.4883","1.2378"
"","122.9600","20.4918","1.2377"
"","122.9800","20.4951","1.2376"
"","123.0000","20.4983","1.2375"
"","123.0200","20.5017","1.2378"
"","123.0400","20.5051","1.2381"
"","123.0600","20.5083","1.2383"
"","123.0800","20.5116","1.2383"
"","123.1000","20.5150","1.2384"
"","123.1200","20.5184","1.2383"
"","123.1400","20.5216","1.2381"
"","123.1600","20.5251","1.2377"
"","123.1800","20.5284","1.2382"
"","123.2000","20.5318","1.2383"
"","123.2200","20.5349","1.2381"
"","123.2400","20.5383","1.2381"
"","123.2600","20.5418","1.2385"
"","123.2800","20.5449","1.2391"
"","123.3000","20.5483","1.2389"
"","123.3200","20.5517","1.2388"
"","123.3400","20.5551","1.2394"
"","123.3600","20.5583","1.2393"
"","123.3800","20.5617","1.2391"
"","123.4000","20.5651","1.2395"
"","123.4200","20.5683","1.2396"
"","123.4400","20.5716","1.2391"
"","123.4600","20.5751","1.2392"
"","123.4800","20.5785","1.2398"
"","123.5000","20.5817","1.2395"
"","123.5200","20.5851","1.2395"
"","123.5400","20.5885","1.2399"
"","123.5600","20.5918","1.2400"
"","123.5800","20.5949","1.2395"
"","123.6000","20.5983","1.2394"
"","123.6200","20.6018","1.2397"
"","123.6400","20.6049","1.2397"
"","123.6600","20.6082","1.2398"
"","123.6800","20.6117","1.2402"
"","123.7000","20.6151","1.2402"
"","123.7200","20.6183","1.2403"
"","123.7400","20.6217","1.2403"
"","123.7600","20.6251","1.2403"
"","123.7800","20.6283","1.2407"
"","123.8000","20.6317","1.2404"
"","123.8200","20.6351","1.2407"
"","123.8400","20.6384","1.2409"
"","123.8600","20.6416","1.2409"
"","123.8800","20.6450","1.2408"
"","123.9000","20.6484","1.2411"
"","123.9200","20.6516","1.2406"
"","123.9400","20.6550","1.2406"
"","123.9600","20.6584","1.2410"
"","123.9800","20.6617","1.2412"
"","124.0000","20.6649","1.2414"
"","124.0200","20.6684","1.2412"
"","124.0400","20.6718","1.2414"
"","124.0600","20.6750","1.2414"
"","124.0800","20.6782","1.2414"
"","124.1000","20.6816","1.2413"
"","124.1200","20.6851","1.2412"
"","124.1400","20.6883","1.2413"
"","124.1600","20.6916","1.2413"
"","124.1800","20.6950","1.2413"
"","124.2000","20.6983","1.2417"
"","124.2200","20.7016","1.2415"
"","124.2400","20.7050","1.2415"
"","124.2600","20.7084","1.2417"
"","124.2800","20.7116","1.2418"
"","124.3000","20.7151","1.2422"
"","124.3200","20.7184","1.2425"
"","124.3400","20.7218","1.2427"
"","124.3600","20.7249","1.2422"
"","124.3800","20.7284","1.2417"
"","124.4000","20.7318","1.2420"
"","124.4200","20.7349","1.2425"
"","124.4400","20.7383","1.2425"
"","124.4600","20.7417","1.2428"
"","124.4800","20.7451","1.2430"
"","124.5000","20.7482","1.2423"
"","124.5200","20.7516","1.2422"
"","124.5400","20.7551","1.2426"
"","124.5600","20.7583","1.2431"
"","124.5800","20.7616","1.2430"
"","124.6000","20.7650","1.2431"
"","124.6200","20.7684","1.2432"
"","124.6400","20.7716","1.2433"
"","124.6600","20.7750","1.2433"
"","124.6800","20.7784","1.2434"
"","124.7000","20.7818","1.2438"
"","124.7200","20.7849","1.2439"
"","124.7400","20.7884","1.2438"
"","124.7600","20.7917","1.2436"
"","124.7800","20.7949","1.2437"
"","124.8000","20.7983","1.2439"
"","124.8200","20.8016","1.2440"
"","124.8400","20.8050","1.2440"
"","124.8600","20.8082","1.2439"
"","124.8800","20.8116","1.2442"
"","124.9000","20.8151","1.2444"
"","124.9200","20.8182","1.2441"
"","124.9400","20.8216","1.2439"
"","124.9600","20.8250","1.2444"
"","124.9800","20.8284","1.2444"
"","125.0000","20.8316","1.2443"
"","125.0200","20.8350","1.2444"
"","125.0400","20.8384","1.2446"
"","125.0600","20.8417","1.2450"
"","125.0800","20.8449","1.2448"
"","125.1000","20.8484","1.2450"
"","125.1200","20.8518","1.2451"
"","125.1400","20.8550","1.2451"
"","125.1600","20.8584","1.2447"
"","125.1800","20.8618","1.2450"
"","125.2000","20.8651","1.2452"
"","125.2200","20.8683","1.2449"
"","125.2400","20.8717","1.2449"
"","125.2600","20.8751","1.2450"
"","125.2800","20.8783","1.2449"
"","125.3000","20.8816","1.2448"
"","125.3200","20.8851","1.2458"
"","125.3400","20.8884","1.2458"
"","125.3600","20.8916","1.2456"
"","125.3800","20.8951","1.2453"
"","125.4000","20.8984","1.2460"
"","125.4200","20.9017","1.2464"
"","125.4400","20.9050","1.2463"
"","125.4600","20.9084","1.2462"
"","125.4800","20.9118","1.2461"
"","125.5000","20.9149","1.2461"
"","125.5200","20.9183","1.2462"
"","125.5400","20.9217","1.2459"
"","125.5600","20.9250","1.2460"
"","125.5800","20.9283","1.2463"
"","125.6000","20.9317","1.2464"
"","125.6200","20.9351","1.2466"
"","125.6400","20.9383","1.2468"
"","125.6600","20.9417","1.2465"
"","125.6800","20.9451","1.2466"
"","125.7000","20.9484","1.2469"
"","125.7200","20.9516","1.2465"
"","125.7400","20.9550","1.2465"
"","125.7600","20.9584","1.2470"
"","125.7800","20.9616","1.2474"
"","125.8000","20.9650","1.2472"
"","125.8200","20.9684","1.2471"
"","125.8400","20.9717","1.2476"
"","125.8600","20.9749","1.2477"
"","125.8800","20.9784","1.2476"
"","125.9000","20.9818","1.2473"
"","125.9200","20.9850","1.2472"
"","125.9400","20.9883","1.2471"
"","125.9600","20.9918","1.2470"
"","125.9800","20.9951","1.2477"
"","126.0000","20.9983","1.2478"
"","126.0200","21.0016","1.2477"
"","126.0400","21.0050","1.2478"
"","126.0600","21.0083","1.2481"
"","126.0800","21.0115","1.2481"
"","126.1000","21.0149","1.2486"
"","126.1200","21.0184","1.2487"
"","126.1400","21.0216","1.2485"
"","126.1600","21.0250","1.2485"
"","126.1800","21.0284","1.2489"
"","126.2000","21.0317","1.2491"
"","126.2200","21.0349","1.2487"
"","126.2400","21.0383","1.2487"
"","126.2600","21.0417","1.2490"
"","126.2800","21.0449","1.2490"
"","126.3000","21.0483","1.2486"
"","126.3200","21.0517","1.2489"
"","126.3400","21.0551","1.2492"
"","126.3600","21.0582","1.2491"
"","126.3800","21.0616","1.2489"
"","126.4000","21.0651","1.2489"
"","126.4200","21.0683","1.2489"
"","126.4400","21.0716","1.2486"
"","126.4600","21.0749","1.2490"
"","126.4800","21.0784","1.2497"
"","126.5000","21.0816","1.2498"
"","126.5200","21.0850","1.2498"
"","126.5400","21.0884","1.2497"
"","126.5600","21.0917","1.2496"
"","126.5800","21.0950","1.2493"
"","126.6000","21.0984","1.2496"
"","126.6200","21.1018","1.2505"
"","126.6400","21.1049","1.2505"
"","126.6600","21.1083","1.2499"
"","126.6800","21.1118","1.2501"
"","126.7000","21.1151","1.2503"
"","126.7200","21.1183","1.2501"
"","126.7400","21.1218","1.2501"
"","126.7600","21.1252","1.2498"
"","126.7800","21.1283","1.2497"
"","126.8000","21.1317","1.2499"
"","126.8200","21.1351","1.2505"
"","126.8400","21.1384","1.2511"
"","126.8600","21.1416","1.2512"
"","126.8800","21.1451","1.2512"
"","126.9000","21.1484","1.2513"
"","126.9200","21.1517","1.2515"
"","126.9400","21.1550","1.2517"
"","126.9600","21.1584","1.2516"
"","126.9800","21.1618","1.2513"
"","127.0000","21.1649","1.2512"
"","127.0200","21.1684","1.2513"
"","127.0400","21.1718","1.2517"
"","127.0600","21.1751","1.2517"
"","127.0800","21.1783","1.2512"
"","127.1000","21.1817","1.2509"
"","127.1200","21.1851","1.2515"
"","127.1400","21.1883","1.2519"
"","127.1600","21.1917","1.2517"
"","127.1800","21.1951","1.2521"
"","127.2000","21.1984","1.2524"
"","127.2200","21.2016","1.2521"
"","127.2400","21.2051","1.2520"
"","127.2600","21.2085","1.2522"
"","127.2800","21.2117","1.2524"
"","127.3000","21.2151","1.2523"
"","127.3200","21.2184","1.2523"
"","127.3400","21.2218","1.2524"
"","127.3600","21.2249","1.2524"
"","127.3800","21.2283","1.2522"
"","127.4000","21.2317","1.2522"
"","127.4200","21.2349","1.2526"
"","127.4400","21.2383","1.2528"
"","127.4600","21.2417","1.2531"
"","127.4800","21.2451","1.2533"
"","127.5000","21.2483","1.2528"
"","127.5200","21.2517","1.2525"
"","127.5400","21.2551","1.2526"
"","127.5600","21.2583","1.2528"
"","127.5800","21.2616","1.2529"
"","127.6000","21.2650","1.2533"
"","127.6200","21.2684","1.2531"
"","127.6400","21.2715","1.2531"
"","127.6600","21.2749","1.2533"
"","127.6800","21.2783","1.2536"
"","127.7000","21.2816","1.2539"
"","127.7200","21.2848","1.2536"
"","127.7400","21.2882","1.2534"
"","127.7600","21.2917","1.2533"
"","127.7800","21.2949","1.2535"
"","127.8000","21.2983","1.2537"
"","127.8200","21.3017","1.2538"
"","127.8400","21.3051","1.2538"
"","127.8600","21.3082","1.2539"
"","127.8800","21.3116","1.2542"
"","127.9000","21.3151","1.2548"
"","127.9200","21.3183","1.2552"
"","127.9400","21.3216","1.2545"
"","127.9600","21.3250","1.2546"
"","127.9800","21.3284","1.2549"
"","128.0000","21.3316","1.2551"
"","128.0200","21.3350","1.2551"
"","128.0400","21.3384","1.2555"
"","128.0600","21.3417","1.2551"
"","128.0800","21.3450","1.2551"
"","128.1000","21.3484","1.2557"
"","128.1200","21.3518","1.2554"
"","128.1400","21.3549","1.2551"
"","128.1600","21.3583","1.2551"
"","128.1800","21.3617","1.2551"
"","128.2000","21.3650","1.2556"
"","128.2200","21.3682","1.2555"
"","128.2400","21.3717","1.2554"
"","128.2600","21.3751","1.2556"
"","128.2800","21.3783","1.2560"
"","128.3000","21.3817","1.2560"
"","128.3200","21.3851","1.2562"
"","128.3400","21.3885","1.2568"
"","128.3600","21.3917","1.2568"
"","128.3800","21.3951","1.2564"
"","128.4000","21.3985","1.2565"
"","128.4200","21.4017","1.2567"
"","128.4400","21.4050","1.2570"
"","128.4600","21.4084","1.2572"
"","128.4800","21.4118","1.2572"
"","128.5000","21.4149","1.2573"
"","128.5200","21.4183","1.2573"
"","128.5400","21.4218","1.2570"
"","128.5600","21.4250","1.2574"
"","128.5800","21.4283","1.2576"
"","128.6000","21.4317","1.2578"
"","128.6200","21.4351","1.2580"
"","128.6400","21.4383","1.2574"
"","128.6600","21.4417","1.2573"
"","128.6800","21.4451","1.2575"
"","128.7000","21.4484","1.2579"
"","128.7200","21.4516","1.2575"
"","128.7400","21.4550","1.2574"
"","128.7600","21.4584","1.2577"
"","128.7800","21.4616","1.2578"
"","128.8000","21.4650","1.2577"
"","128.8200","21.4684","1.2585"
"","128.8400","21.4718","1.2584"
"","128.8600","21.4750","1.2581"
"","128.8800","21.4784","1.2580"
"","128.9000","21.4818","1.2581"
"","128.9200","21.4849","1.2581"
"","128.9400","21.4883","1.2580"
"","128.9600","21.4917","1.2578"
"","128.9800","21.4951","1.2583"
"","129.0000","21.4983","1.2584"
"","129.0200","21.5016","1.2582"
"","129.0400","21.5051","1.2584"
"","129.0600","21.5083","1.2583"
"","129.0800","21.5116","1.2586"
"","129.1000","21.5151","1.2590"
"","129.1200","21.5185","1.2593"
"","129.1400","21.5216","1.2591"
"","129.1600","21.5251","1.2585"
"","129.1800","21.5284","1.2587"
"","129.2000","21.5318","1.2595"
"","129.2200","21.5349","1.2597"
"","129.2400","21.5383","1.2595"
"","129.2600","21.5417","1.2594"
"","129.2800","21.5449","1.2596"
"","129.3000","21.5483","1.2591"
"","129.3200","21.5517","1.2593"
"","129.3400","21.5551","1.2600"
"","129.3600","21.5583","1.2601"
"","129.3800","21.5616","1.2600"
"","129.4000","21.5651","1.2606"
"","129.4200","21.5683","1.2606"
"","129.4400","21.5716","1.2604"
"","129.4600","21.5750","1.2602"
"","129.4800","21.5784","1.2603"
"","129.5000","21.5816","1.2601"
"","129.5200","21.5850","1.2599"
"","129.5400","21.5884","1.2599"
"","129.5600","21.5917","1.2602"
"","129.5800","21.5949","1.2603"
"","129.6000","21.5984","1.2604"
"","129.6200","21.6018","1.2609"
"","129.6400","21.6049","1.2610"
"","129.6600","21.6083","1.2606"
"","129.6800","21.6117","1.2608"
"","129.7000","21.6151","1.2614"
"","129.7200","21.6182","1.2612"
"","129.7400","21.6216","1.2613"
"","129.7600","21.6251","1.2616"
"","129.7800","21.6282","1.2616"
"","129.8000","21.6316","1.2615"
"","129.8200","21.6350","1.2618"
"","129.8400","21.6384","1.2620"
"","129.8600","21.6416","1.2617"
"","129.8800","21.6450","1.2617"
"","129.9000","21.6484","1.2618"
"","129.9200","21.6517","1.2620"
"","129.9400","21.6551","1.2619"
"","129.9600","21.6584","1.2626"
"","129.9800","21.6618","1.2628"
"","130.0000","21.6649","1.2627"
"","130.0200","21.6683","1.2618"
"","130.0400","21.6717","1.2618"
"","130.0600","21.6750","1.2622"
"","130.0800","21.6782","1.2624"
"","130.1000","21.6817","1.2625"
"","130.1200","21.6851","1.2625"
"","130.1400","21.6883","1.2624"
"","130.1600","21.6917","1.2623"
"","130.1800","21.6951","1.2626"
"","130.2000","21.6984","1.2631"
"","130.2200","21.7016","1.2629"
"","130.2400","21.7051","1.2632"
"","130.2600","21.7084","1.2635"
"","130.2800","21.7117","1.2633"
"","130.3000","21.7151","1.2632"
"","130.3200","21.7184","1.2632"
"","130.3400","21.7218","1.2638"
"","130.3600","21.7249","1.2634"
"","130.3800","21.7284","1.2636"
"","130.4000","21.7318","1.2640"
"","130.4200","21.7350","1.2641"
"","130.4400","21.7383","1.2639"
"","130.4600","21.7418","1.2637"
"","130.4800","21.7451","1.2639"
"","130.5000","21.7483","1.2641"
"","130.5200","21.7517","1.2641"
"","130.5400","21.7551","1.2645"
"","130.5600","21.7583","1.2648"
"","130.5800","21.7616","1.2646"
"","130.6000","21.7650","1.2647"
"","130.6200","21.7684","1.2649"
"","130.6400","21.7716","1.2646"
"","130.6600","21.7751","1.2643"
"","130.6800","21.7784","1.2650"
"","130.7000","21.7817","1.2652"
"","130.7200","21.7850","1.2650"
"","130.7400","21.7884","1.2649"
"","130.7600","21.7918","1.2650"
"","130.7800","21.7949","1.2650"
"","130.8000","21.7983","1.2653"
"","130.8200","21.8017","1.2657"
"","130.8400","21.8051","1.2657"
"","130.8600","21.8083","1.2658"
"","130.8800","21.8116","1.2660"
"","130.9000","21.8151","1.2659"
"","130.9200","21.8183","1.2655"
"","130.9400","21.8216","1.2653"
"","130.9600","21.8251","1.2661"
"","130.9800","21.8284","1.2663"
"","131.0000","21.8316","1.2664"
"","131.0200","21.8351","1.2659"
"","131.0400","21.8385","1.2662"
"","131.0600","21.8418","1.2662"
"","131.0800","21.8449","1.2663"
"","131.1000","21.8483","1.2662"
"","131.1200","21.8517","1.2660"
"","131.1400","21.8549","1.2663"
"","131.1600","21.8583","1.2663"
"","131.1800","21.8617","1.2669"
"","131.2000","21.8651","1.2671"
"","131.2200","21.8683","1.2667"
"","131.2400","21.8717","1.2669"
"","131.2600","21.8751","1.2673"
"","131.2800","21.8783","1.2677"
"","131.3000","21.8816","1.2673"
"","131.3200","21.8851","1.2673"
"","131.3400","21.8884","1.2673"
"","131.3600","21.8916","1.2673"
"","131.3800","21.8950","1.2673"
"","131.4000","21.8983","1.2677"
"","131.4200","21.9016","1.2680"
"","131.4400","21.9049","1.2678"
"","131.4600","21.9083","1.2675"
"","131.4800","21.9117","1.2676"
"","131.5000","21.9149","1.2679"
"","131.5200","21.9183","1.2680"
"","131.5400","21.9218","1.2680"
"","131.5600","21.9251","1.2681"
"","131.5800","21.9284","1.2678"
"","131.6000","21.9318","1.2680"
"","131.6200","21.9351","1.2681"
"","131.6400","21.9383","1.2679"
"","131.6600","21.9417","1.2677"
"","131.6800","21.9451","1.2681"
"","131.7000","21.9484","1.2681"
"","131.7200","21.9516","1.2682"
"","131.7400","21.9550","1.2684"
"","131.7600","21.9584","1.2690"
"","131.7800","21.9617","1.2692"
"","131.8000","21.9651","1.2691"
"","131.8200","21.9684","1.2690"
"","131.8400","21.9718","1.2690"
"","131.8600","21.9749","1.2691"
"","131.8800","21.9783","1.2688"
"","131.9000","21.9817","1.2690"
"","131.9200","21.9849","1.2695"
"","131.9400","21.9883","1.2693"
"","131.9600","21.9917","1.2689"
"","131.9800","21.9951","1.2691"
"","132.0000","21.9983","1.2691"
"","132.0200","22.0017","1.2690"
"","132.0400","22.0051","1.2695"
"","132.0600","22.0084","1.2697"
"","132.0800","22.0116","1.2695"
"","132.1000","22.0150","1.2698"
"","132.1200","22.0184","1.2701"
"","132.1400","22.0216","1.2703"
"","132.1600","22.0250","1.2703"
"","132.1800","22.0284","1.2705"
"","132.2000","22.0317","1.2706"
"","132.2200","22.0349","1.2703"
"","132.2400","22.0383","1.2700"
"","132.2600","22.0418","1.2699"
"","132.2800","22.0449","1.2706"
"","132.3000","22.0483","1.2707"
"","132.3200","22.0518","1.2709"
"","132.3400","22.0551","1.2712"
"","132.3600","22.0583","1.2713"
"","132.3800","22.0617","1.2708"
"","132.4000","22.0651","1.2713"
"","132.4200","22.0683","1.2713"
"","132.4400","22.0716","1.2710"
"","132.4600","22.0750","1.2707"
"","132.4800","22.0784","1.2715"
"","132.5000","22.0816","1.2718"
"","132.5200","22.0850","1.2717"
"","132.5400","22.0884","1.2720"
"","132.5600","22.0917","1.2724"
"","132.5800","22.0950","1.2722"
"","132.6000","22.0984","1.2722"
"","132.6200","22.1018","1.2725"
"","132.6400","22.1049","1.2725"
"","132.6600","22.1083","1.2721"
"","132.6800","22.1117","1.2719"
"","132.7000","22.1150","1.2720"
"","132.7200","22.1183","1.2724"
"","132.7400","22.1216","1.2726"
"","132.7600","22.1250","1.2725"
"","132.7800","22.1283","1.2724"
"","132.8000","22.1316","1.2723"
"","132.8200","22.1350","1.2725"
"","132.8400","22.1384","1.2728"
"","132.8600","22.1416","1.2728"
"","132.8800","22.1451","1.2727"
"","132.9000","22.1484","1.2727"
"","132.9200","22.1516","1.2731"
"","132.9400","22.1550","1.2732"
"","132.9600","22.1584","1.2730"
"","132.9800","22.1618","1.2730"
"","133.0000","22.1649","1.2734"
"","133.0200","22.1683","1.2735"
"","133.0400","22.1717","1.2735"
"","133.0600","22.1750","1.2734"
"","133.0800","22.1783","1.2735"
"","133.1000","22.1817","1.2738"
"","133.1200","22.1851","1.2742"
"","133.1400","22.1883","1.2739"
"","133.1600","22.1918","1.2737"
"","133.1800","22.1951","1.2739"
"","133.2000","22.1984","1.2741"
"","133.2200","22.2016","1.2739"
"","133.2400","22.2051","1.2742"
"","133.2600","22.2084","1.2741"
"","133.2800","22.2116","1.2742"
"","133.3000","22.2150","1.2740"
"","133.3200","22.2184","1.2744"
"","133.3400","22.2218","1.2750"
"","133.3600","22.2249","1.2751"
"","133.3800","22.2283","1.2747"
"","133.4000","22.2318","1.2750"
"","133.4200","22.2349","1.2756"
"","133.4400","22.2383","1.2753"
"","133.4600","22.2418","1.2750"
"","133.4800","22.2451","1.2750"
"","133.5000","22.2483","1.2747"
"","133.5200","22.2516","1.2745"
"","133.5400","22.2551","1.2747"
"","133.5600","22.2583","1.2755"
"","133.5800","22.2616","1.2754"
"","133.6000","22.2650","1.2754"
"","133.6200","22.2684","1.2755"
"","133.6400","22.2716","1.2757"
"","133.6600","22.2750","1.2760"
"","133.6800","22.2784","1.2759"
"","133.7000","22.2818","1.2761"
"","133.7200","22.2849","1.2762"
"","133.7400","22.2883","1.2759"
"","133.7600","22.2917","1.2755"
"","133.7800","22.2949","1.2758"
"","133.8000","22.2983","1.2761"
"","133.8200","22.3017","1.2766"
"","133.8400","22.3051","1.2771"
"","133.8600","22.3082","1.2769"
"","133.8800","22.3116","1.2767"
"","133.9000","22.3151","1.2767"
"","133.9200","22.3183","1.2770"
"","133.9400","22.3216","1.2767"
"","133.9600","22.3251","1.2770"
